id_pais,ano,valor
16,2007,55640000.0
16,2008,10000.0
16,2009,29890000.0
16,2010,190000.0
16,2011,258630000.0
16,2012,162950000.0
16,2013,113080000.0
16,2014,99270000.0
16,2015,8540000.0
16,2016,458150000.0
16,2017,266700000.0
16,2018,258880000.0
16,2019,150390000.0
16,2020,25680000.0
16,2021,323730000.0
16,2022,112120000.0
17,2000,0.0
17,2001,0.0
17,2002,0.0
17,2003,0.0
17,2004,0.0
17,2005,0.0
17,2006,0.0
17,2007,0.0
17,2008,0.0
17,2009,0.0
17,2010,0.0
17,2011,0.0
17,2012,0.0
17,2013,0.0
17,2014,0.0
17,2015,90000.0
17,2016,9700000.0
17,2017,0.0
17,2018,50000.0
17,2019,37330000.0
17,2020,0.0
17,2021,0.0
17,2022,0.0
18,2000,0.0
18,2001,0.0
18,2002,0.0
18,2003,0.0
18,2004,0.0
18,2005,0.0
18,2006,0.0
18,2007,290000.0
18,2008,60000.0
18,2009,190000.0
18,2010,259570000.0
18,2011,20000.0
18,2012,3230000.0
18,2013,280000.0
18,2014,67060000.0
18,2015,20000.0
18,2016,150000.0
18,2017,130000.0
18,2018,17090000.0
18,2019,170670000.0
18,2020,380000.0
18,2021,0.0
18,2022,0.0
20,2000,0.0
20,2001,0.0
20,2002,0.0
20,2003,0.0
20,2004,0.0
20,2005,0.0
20,2006,0.0
20,2007,0.0
20,2008,0.0
20,2009,4650000.0
20,2010,0.0
20,2011,0.0
20,2012,0.0
20,2013,0.0
20,2014,0.0
20,2015,20000.0
20,2016,1800000.0
20,2017,10000.0
20,2018,17530000.0
20,2019,290000.0
20,2020,20000.0
20,2021,3000000.0
20,2022,40000.0
21,2000,0.0
21,2001,0.0
21,2002,100000.0
21,2003,0.0
21,2004,0.0
21,2005,0.0
21,2006,9300000.0
21,2007,0.0
21,2008,640000.0
21,2009,9670000.0
21,2010,200000.0
21,2011,400000.0
21,2012,80000.0
21,2013,0.0
21,2014,14270000.0
21,2015,18830000.0
21,2016,1370000.0
21,2017,288570000.0
21,2018,2060000.0
21,2019,40000.0
21,2020,1870000.0
21,2021,44320000.0
21,2022,103940000.0
23,2000,5420000.0
23,2001,2750000.0
23,2002,28620000.0
23,2003,0.0
23,2004,0.0
23,2005,1460000.0
23,2006,130000.0
23,2007,930000.0
23,2008,4900000.0
23,2009,90650000.0
23,2010,25000000.0
23,2011,100000.0
23,2012,4040000.0
23,2013,40330000.0
23,2014,2150000.0
23,2015,138130000.0
23,2016,60000.0
23,2017,20000.0
23,2018,120000.0
23,2019,770000.0
23,2020,800000.0
23,2021,800000.0
23,2022,19940000.0
24,2000,100000.0
24,2001,850000.0
24,2002,80000.0
24,2003,17810000.0
24,2004,40000.0
24,2005,160000.0
24,2006,460000.0
24,2007,450000.0
24,2008,920000.0
24,2009,109720000.0
24,2010,5360000.0
24,2011,1370000.0
24,2012,5340000.0
24,2013,81650000.0
24,2014,39610000.0
24,2015,2070000.0
24,2016,1264510000.0
24,2017,647850000.0
24,2018,89600000.0
24,2019,950000.0
24,2020,3350000.0
24,2021,260000.0
24,2022,3700000.0
25,2000,0.0
25,2001,7170000.0
25,2002,330000.0
25,2003,0.0
25,2004,7830000.0
25,2005,0.0
25,2006,13240000.0
25,2007,300000.0
25,2008,25140000.0
25,2009,110000.0
25,2010,103890000.0
25,2011,72360000.0
25,2012,1040000.0
25,2013,104480000.0
25,2014,176570000.0
25,2015,7050000.0
25,2016,3990000.0
25,2017,89190000.0
25,2018,1480000.0
25,2019,22290000.0
25,2020,3980000.0
25,2021,490000.0
25,2022,810000.0
26,2000,40000.0
26,2001,0.0
26,2002,0.0
26,2003,0.0
26,2004,40000.0
26,2005,30000.0
26,2006,70000.0
26,2007,10000.0
26,2008,0.0
26,2009,7360000.0
26,2010,10240000.0
26,2011,80000.0
26,2012,530000.0
26,2013,0.0
26,2014,2790000.0
26,2015,0.0
26,2016,10000.0
26,2017,20000.0
26,2018,10000.0
26,2019,0.0
26,2020,0.0
26,2021,41670000.0
26,2022,4780000.0
1,2000,137610000.0
1,2001,5760000.0
1,2002,36370000.0
1,2003,8199999.999999999
1,2004,1260000.0
1,2005,12750000.0
1,2006,1360000.0
1,2007,1000000.0
1,2008,21720000.0
1,2009,193360000.0
1,2010,152480000.0
1,2011,191210000.0
1,2012,254810000.0
1,2013,102340000.0
1,2014,540620000.0
1,2015,2460000.0
1,2016,194980000.0
1,2017,632560000.0
1,2018,316110000.0
1,2019,537680000.0
1,2020,1190460000.0
1,2021,738140000.0
1,2022,1213550000.0
30,2000,140000.0
30,2001,16920000.0
30,2002,20000.0
30,2003,0.0
30,2004,5730000.0
30,2005,17470000.0
30,2006,0.0
30,2007,3890000.0
30,2008,8820000.0
30,2009,780000.0
30,2010,1470000.0
30,2011,30000.0
30,2012,1610000.0
30,2013,35720000.0
30,2014,42210000.0
30,2015,190000.0
30,2016,32070000.0
30,2017,22790000.0
30,2018,38450000.0
30,2019,51160000.0
30,2020,161760000.0
30,2021,61090000.0
30,2022,8480000.0
31,2000,0.0
31,2001,0.0
31,2002,0.0
31,2003,0.0
31,2004,0.0
31,2005,0.0
31,2006,0.0
31,2007,0.0
31,2008,10000.0
31,2009,100000.0
31,2010,14110000.0
31,2011,10000.0
31,2012,6840000.0
31,2013,105520000.0
31,2014,154330000.0
31,2015,2710000.0
31,2016,60000.0
31,2017,18820000.0
31,2018,10780000.0
31,2019,98660000.0
31,2020,118380000.0
31,2021,0.0
31,2022,0.0
32,2000,0.0
32,2001,0.0
32,2002,0.0
32,2003,5040000.0
32,2004,580000.0
32,2005,1270000.0
32,2006,10300000.0
32,2007,0.0
32,2008,2110000.0
32,2009,4080000.0
32,2010,11800000.0
32,2011,1180000.0
32,2012,790000.0
32,2013,14900000.0
32,2014,470000.0
32,2015,8670000.0
32,2016,171520000.0
32,2017,4120000.0
32,2018,17240000.0
32,2019,9350000.0
32,2020,20780000.0
32,2021,32450000.000000004
32,2022,13520000.0
33,2000,0.0
33,2001,0.0
33,2002,10000.0
33,2003,10000.0
33,2004,20000.0
33,2005,0.0
33,2006,12170000.0
33,2007,0.0
33,2008,540000.0
33,2009,170000.0
33,2010,70180000.0
33,2011,667520000.0
33,2012,334470000.0
33,2013,20000.0
33,2014,12230000.0
33,2015,104490000.0
33,2016,85280000.0
33,2017,191620000.0
33,2018,1112100000.0
33,2019,8140000.000000001
33,2020,47360000.0
33,2021,7350000.0
33,2022,7190000.0
35,2000,0.0
35,2001,2930000.0
35,2002,0.0
35,2003,0.0
35,2004,0.0
35,2005,20000.0
35,2006,0.0
35,2007,0.0
35,2008,480000.0
35,2009,200000.0
35,2010,75630000.0
35,2011,15630000.0
35,2012,18120000.0
35,2013,17270000.0
35,2014,7880000.0
35,2015,3470000.0
35,2016,8760000.0
35,2017,120000.0
35,2018,0.0
35,2019,1390000.0
35,2020,2690000.0
35,2021,11910000.0
35,2022,1200000.0
37,2000,0.0
37,2001,0.0
37,2002,0.0
37,2003,0.0
37,2004,0.0
37,2005,0.0
37,2006,0.0
37,2007,0.0
37,2008,0.0
37,2009,4580000.0
37,2010,0.0
37,2011,0.0
37,2012,0.0
37,2013,0.0
37,2014,10000.0
37,2015,0.0
37,2016,0.0
37,2017,30000.0
37,2018,4080000.0
37,2019,54800000.0
37,2020,10390000.0
37,2021,0.0
37,2022,81640000.0
38,2000,0.0
38,2001,6470000.0
38,2002,0.0
38,2003,0.0
38,2004,0.0
38,2005,0.0
38,2006,0.0
38,2007,28470000.0
38,2008,0.0
38,2009,0.0
38,2010,0.0
38,2011,0.0
38,2012,0.0
38,2013,40000.0
38,2014,20000.0
38,2015,20000.0
38,2016,45250000.0
38,2017,10000.0
38,2018,0.0
38,2019,21180000.0
38,2020,11940000.0
38,2021,11870000.0
38,2022,199590000.0
40,2000,480000.0
40,2001,170000.0
40,2002,40000.0
40,2003,80000.0
40,2004,3050000.0
40,2005,54820000.0
40,2006,120000.0
40,2007,102060000.0
40,2008,72690000.0
40,2009,62430000.0
40,2010,3510000.0
40,2011,75440000.0
40,2012,69730000.0
40,2013,1159490000.0
40,2014,1190210000.0
40,2015,124120000.0
40,2016,328620000.0
40,2017,228890000.0
40,2018,0.0
40,2019,0.0
40,2020,1020000.0
40,2021,38300000.0
40,2022,232950000.0
41,2000,265260000.0
41,2001,328930000.0
41,2002,220160000.0
41,2003,24810000.0
41,2004,35650000.0
41,2005,168830000.0
41,2006,139220000.0
41,2007,27100000.0
41,2008,122380000.0
41,2009,99840000.0
41,2010,143760000.0
41,2011,47100000.0
41,2012,110040000.0
41,2013,329530000.0
41,2014,251550000.0
41,2015,100760000.0
41,2016,1396180000.0
41,2017,407710000.0
41,2018,348860000.0
41,2019,220770000.0
41,2020,121830000.0
41,2021,101390000.0
41,2022,54820000.0
42,2000,0.0
42,2001,0.0
42,2002,100000.0
42,2003,10000.0
42,2004,0.0
42,2005,242760000.0
42,2006,2110000.0
42,2007,840000.0
42,2008,17390000.0
42,2009,20000.0
42,2010,3760000.0
42,2011,830000.0
42,2012,2010000.0
42,2013,320000.0
42,2014,58540000.0
42,2015,24850000.0
42,2016,1592790000.0
42,2017,203510000.0
42,2018,158020000.0
42,2019,166950000.0
42,2020,53390000.0
42,2021,64010000.00000001
42,2022,247470000.0
43,2000,0.0
43,2001,0.0
43,2002,0.0
43,2003,0.0
43,2004,0.0
43,2005,0.0
43,2006,0.0
43,2007,0.0
43,2008,0.0
43,2009,0.0
43,2010,0.0
43,2011,0.0
43,2012,340000.0
43,2013,20000.0
43,2014,140000.0
43,2015,1100000.0
43,2016,10000.0
43,2017,12230000.0
43,2018,160000.0
43,2019,18270000.0
43,2020,17970000.0
43,2021,40000.0
43,2022,28810000.0
44,2000,170000.0
44,2001,0.0
44,2002,0.0
44,2003,0.0
44,2004,0.0
44,2005,0.0
44,2006,0.0
44,2007,0.0
44,2008,0.0
44,2009,0.0
44,2010,0.0
44,2011,0.0
44,2012,129290000.0
44,2013,2060000.0
44,2014,0.0
44,2015,0.0
44,2016,90000.0
44,2017,0.0
44,2018,22600000.0
44,2019,100000.0
44,2020,330000.0
44,2021,550000.0
44,2022,2310000.0
217,2000,0.0
217,2001,0.0
217,2002,0.0
217,2003,0.0
217,2004,0.0
217,2005,0.0
217,2006,0.0
217,2007,0.0
217,2008,0.0
217,2009,0.0
217,2010,0.0
217,2011,3870000.0
217,2012,5590000.0
217,2013,8320000.0
217,2014,16670000.000000002
217,2015,19840000.0
217,2016,4870000.0
217,2017,0.0
217,2018,0.0
217,2019,0.0
217,2020,0.0
217,2021,0.0
217,2022,0.0
45,2000,110000.0
45,2001,139900000.0
45,2002,0.0
45,2003,18480000.0
45,2004,100000.0
45,2005,120000.0
45,2006,90000.0
45,2007,750000.0
45,2008,90000.0
45,2009,10000.0
45,2010,7630000.0
45,2011,143030000.0
45,2012,597390000.0
45,2013,134410000.0
45,2014,160440000.0
45,2015,893970000.0
45,2016,189740000.0
45,2017,251990000.0
45,2018,30540000.0
45,2019,750000.0
45,2020,319200000.0
45,2021,15560000.0
45,2022,65000000.0
46,2000,15040000.0
46,2001,0.0
46,2002,0.0
46,2003,0.0
46,2004,0.0
46,2005,0.0
46,2006,0.0
46,2007,0.0
46,2008,0.0
46,2009,0.0
46,2010,980000.0
46,2011,16649999.999999998
46,2012,280000.0
46,2013,560640000.0
46,2014,0.0
46,2015,910000.0
46,2016,38230000.0
46,2017,42790000.0
46,2018,63700000.0
46,2019,350040000.0
46,2020,76030000.0
46,2021,325060000.0
46,2022,350330000.0
48,2000,870000.0
48,2001,5040000.0
48,2002,1970000.0
48,2003,390000.0
48,2004,1010000.0
48,2005,460000.0
48,2006,430000.0
48,2007,10000.0
48,2008,50000.0
48,2009,1010000.0
48,2010,4580000.0
48,2011,1440000.0
48,2012,460000.0
48,2013,3390000.0
48,2014,50000.0
48,2015,86550000.0
48,2016,33960000.0
48,2017,54090000.0
48,2018,7710000.0
48,2019,6270000.0
48,2020,3200000.0
48,2021,130000.0
48,2022,2290000.0
52,2000,0.0
52,2001,40000.0
52,2002,70000.0
52,2003,0.0
52,2004,0.0
52,2005,1470000.0
52,2006,0.0
52,2007,230620000.0
52,2008,59420000.0
52,2009,60000.0
52,2010,450000.0
52,2011,643650000.0
52,2012,80000.0
52,2013,28510000.0
52,2014,79020000.0
52,2015,670000.0
52,2016,38230000.0
52,2017,47880000.0
52,2018,80000.0
52,2019,390000.0
52,2020,640000.0
52,2021,42250000.0
52,2022,5920000.0
54,2000,0.0
54,2001,0.0
54,2002,0.0
54,2003,0.0
54,2004,0.0
54,2005,6460000.0
54,2006,0.0
54,2007,0.0
54,2008,0.0
54,2009,5560000.0
54,2010,13540000.0
54,2011,10000.0
54,2012,10360000.0
54,2013,8990000.0
54,2014,3440000.0
54,2015,930000.0
54,2016,1320000.0
54,2017,1720000.0
54,2018,33369999.999999996
54,2019,29460000.0
54,2020,1460000.0
54,2021,370000.0
54,2022,57640000.0
55,2000,0.0
55,2001,0.0
55,2002,0.0
55,2003,0.0
55,2004,0.0
55,2005,0.0
55,2006,0.0
55,2007,0.0
55,2008,0.0
55,2009,0.0
55,2010,0.0
55,2011,0.0
55,2012,0.0
55,2013,8420000.0
55,2014,1860000.0
55,2015,0.0
55,2016,0.0
55,2017,14510000.0
55,2018,1800000.0
55,2019,9790000.0
55,2020,0.0
55,2021,0.0
55,2022,0.0
56,2000,12350000.0
56,2001,4630000.0
56,2002,710000.0
56,2003,0.0
56,2004,530000.0
56,2005,7020000.0
56,2006,590000.0
56,2007,400000.0
56,2008,160000.0
56,2009,340000.0
56,2010,85770000.0
56,2011,260000.0
56,2012,1520000.0
56,2013,20000.0
56,2014,470000.0
56,2015,530000.0
56,2016,89680000.0
56,2017,90520000.0
56,2018,400000.0
56,2019,46750000.0
56,2020,1030000.0
56,2021,105740000.0
56,2022,91250000.0
57,2000,0.0
57,2001,0.0
57,2002,0.0
57,2003,4720000.0
57,2004,0.0
57,2005,1560000.0
57,2006,1670000.0
57,2007,1360000.0
57,2008,80000.0
57,2009,150000.0
57,2010,5060000.0
57,2011,250000.0
57,2012,2170000.0
57,2013,500000.0
57,2014,10000.0
57,2015,0.0
57,2016,1150000.0
57,2017,0.0
57,2018,0.0
57,2019,10000.0
57,2020,1870000.0
57,2021,3010000.0
57,2022,220000.0
58,2000,2470000.0
58,2001,2330000.0
58,2002,910000.0
58,2003,400000.0
58,2004,340000.0
58,2005,9130000.0
58,2006,10000.0
58,2007,0.0
58,2008,3070000.0
58,2009,1410000.0
58,2010,2366760000.0
58,2011,1148230000.0
58,2012,29010000.0
58,2013,371920000.0
58,2014,6680000.0
58,2015,34070000.0
58,2016,147060000.0
58,2017,40660000.0
58,2018,940000.0
58,2019,65040000.00000001
58,2020,74620000.0
58,2021,6030000.0
58,2022,95180000.0
59,2000,11430000.0
59,2001,35090000.0
59,2002,590000.0
59,2003,219870000.0
59,2004,52100000.0
59,2005,114370000.0
59,2006,550000.0
59,2007,108840000.0
59,2008,85620000.0
59,2009,281520000.0
59,2010,1089830000.0
59,2011,130340000.0
59,2012,17350000.0
59,2013,174910000.0
59,2014,80000.0
59,2015,263700000.0
59,2016,331890000.0
59,2017,2062530000.0
59,2018,26020000.0
59,2019,365260000.0
59,2020,257950000.0
59,2021,160440000.0
59,2022,823250000.0
60,2000,0.0
60,2001,0.0
60,2002,0.0
60,2003,0.0
60,2004,1430000.0
60,2005,0.0
60,2006,0.0
60,2007,290000.0
60,2008,20000.0
60,2009,110000.0
60,2010,61600000.0
60,2011,1000000.0
60,2012,1490000.0
60,2013,73860000.0
60,2014,307220000.0
60,2015,84120000.0
60,2016,225680000.0
60,2017,560950000.0
60,2018,63760000.0
60,2019,1180000.0
60,2020,820000.0
60,2021,1890000.0
60,2022,104570000.0
61,2000,0.0
61,2001,200000.0
61,2002,180000.0
61,2003,40000.0
61,2004,0.0
61,2005,0.0
61,2006,522980000.0
61,2007,0.0
61,2008,0.0
61,2009,0.0
61,2010,0.0
61,2011,0.0
61,2012,0.0
61,2013,3740000.0
61,2014,0.0
61,2015,20000.0
61,2016,0.0
61,2017,0.0
61,2018,0.0
61,2019,0.0
61,2020,0.0
61,2021,0.0
61,2022,0.0
62,2000,0.0
62,2001,0.0
62,2002,0.0
62,2003,0.0
62,2004,0.0
62,2005,0.0
62,2006,0.0
62,2007,590000.0
62,2008,80000.0
62,2009,30000.0
62,2010,60000.0
62,2011,270000.0
62,2012,0.0
62,2013,0.0
62,2014,0.0
62,2015,15790000.0
62,2016,0.0
62,2017,93820000.0
62,2018,30000.0
62,2019,0.0
62,2020,0.0
62,2021,0.0
62,2022,260000.0
64,2000,0.0
64,2001,0.0
64,2002,0.0
64,2003,10810000.0
64,2004,0.0
64,2005,0.0
64,2006,0.0
64,2007,0.0
64,2008,0.0
64,2009,0.0
64,2010,0.0
64,2011,0.0
64,2012,0.0
64,2013,0.0
64,2014,0.0
64,2015,1140000.0
64,2016,0.0
64,2017,0.0
64,2018,0.0
64,2019,14530000.0
64,2020,90000.0
64,2021,220000.0
64,2022,60000.0
65,2000,1670000.0
65,2001,880000.0
65,2002,102730000.0
65,2003,8980000.0
65,2004,720000.0
65,2005,396110000.0
65,2006,440000.0
65,2007,229180000.0
65,2008,350000.0
65,2009,491380000.0
65,2010,239440000.0
65,2011,730000.0
65,2012,59780000.0
65,2013,329600000.0
65,2014,212580000.0
65,2015,61580000.0
65,2016,59220000.0
65,2017,401760000.0
65,2018,52590000.0
65,2019,63190000.0
65,2020,4040000.0
65,2021,412110000.0
65,2022,1550000.0
66,2000,0.0
66,2001,0.0
66,2002,0.0
66,2003,0.0
66,2004,300000.0
66,2005,260000.0
66,2006,0.0
66,2007,60000.0
66,2008,0.0
66,2009,107980000.0
66,2010,0.0
66,2011,10000.0
66,2012,110000.0
66,2013,5140000.0
66,2014,7270000.0
66,2015,1800000.0
66,2016,210000.0
66,2017,50000.0
66,2018,5960000.0
66,2019,130000.0
66,2020,4330000.0
66,2021,510000.0
66,2022,30000.0
69,2000,0.0
69,2001,0.0
69,2002,0.0
69,2003,0.0
69,2004,0.0
69,2005,0.0
69,2006,0.0
69,2007,0.0
69,2008,0.0
69,2009,0.0
69,2010,0.0
69,2011,0.0
69,2012,260000.0
69,2013,0.0
69,2014,0.0
69,2015,0.0
69,2016,0.0
69,2017,0.0
69,2018,0.0
69,2019,0.0
69,2020,0.0
69,2021,0.0
69,2022,0.0
70,2000,0.0
70,2001,0.0
70,2002,0.0
70,2003,0.0
70,2004,0.0
70,2005,0.0
70,2006,0.0
70,2007,0.0
70,2008,513690000.00000006
70,2009,0.0
70,2010,6230000.0
70,2011,0.0
70,2012,0.0
70,2013,20000.0
70,2014,10000.0
70,2015,14330000.0
70,2016,44580000.0
70,2017,130000.0
70,2018,3410000.0
70,2019,0.0
70,2020,0.0
70,2021,48730000.0
70,2022,0.0
71,2000,0.0
71,2001,0.0
71,2002,20000.0
71,2003,0.0
71,2004,0.0
71,2005,0.0
71,2006,0.0
71,2007,0.0
71,2008,0.0
71,2009,0.0
71,2010,0.0
71,2011,10000.0
71,2012,0.0
71,2013,0.0
71,2014,0.0
71,2015,0.0
71,2016,0.0
71,2017,27930000.0
71,2018,137230000.0
71,2019,27640000.0
71,2020,32549999.999999996
71,2021,10000.0
71,2022,27460000.0
72,2000,0.0
72,2001,20330000.0
72,2002,0.0
72,2003,2030000.0
72,2004,3810000.0
72,2005,10630000.0
72,2006,2830000.0
72,2007,0.0
72,2008,0.0
72,2009,1160000.0
72,2010,8640000.0
72,2011,149950000.0
72,2012,41110000.0
72,2013,10790000.0
72,2014,214600000.0
72,2015,7480000.0
72,2016,99100000.0
72,2017,33290000.0
72,2018,50790000.0
72,2019,27000000.0
72,2020,710000.0
72,2021,5130000.0
72,2022,42200000.0
74,2000,4530000.0
74,2001,1080000.0
74,2002,20000.0
74,2003,360000.0
74,2004,260000.0
74,2005,370000.0
74,2006,29340000.0
74,2007,1102190000.0
74,2008,8560000.0
74,2009,620000.0
74,2010,26480000.0
74,2011,1440000.0
74,2012,178940000.0
74,2013,2630000.0
74,2014,7990000.0
74,2015,66370000.00000001
74,2016,553600000.0
74,2017,8630000.0
74,2018,31200000.0
74,2019,2530000.0
74,2020,18500000.0
74,2021,15360000.0
74,2022,129810000.0
78,2000,0.0
78,2001,0.0
78,2002,0.0
78,2003,530000.0
78,2004,0.0
78,2005,0.0
78,2006,0.0
78,2007,0.0
78,2008,0.0
78,2009,0.0
78,2010,0.0
78,2011,3400000.0
78,2012,0.0
78,2013,0.0
78,2014,120000.0
78,2015,1930000.0
78,2016,0.0
78,2017,790000.0
78,2018,0.0
78,2019,220000.0
78,2020,0.0
78,2021,3350000.0
78,2022,0.0
80,2000,0.0
80,2001,0.0
80,2002,22950000.0
80,2003,0.0
80,2004,0.0
80,2005,40000.0
80,2006,0.0
80,2007,0.0
80,2008,70000.0
80,2009,20000.0
80,2010,9610000.0
80,2011,4980000.0
80,2012,61740000.0
80,2013,19500000.0
80,2014,25930000.0
80,2015,20000.0
80,2016,15820000.0
80,2017,910000.0
80,2018,12650000.0
80,2019,62480000.0
80,2020,260000.0
80,2021,13060000.0
80,2022,4860000.0
81,2000,230000.0
81,2001,600000.0
81,2002,5360000.0
81,2003,0.0
81,2004,0.0
81,2005,0.0
81,2006,2710000.0
81,2007,560000.0
81,2008,10000.0
81,2009,0.0
81,2010,0.0
81,2011,412880000.0
81,2012,6580000.0
81,2013,0.0
81,2014,70000.0
81,2015,1310000.0
81,2016,154110000.0
81,2017,140000.0
81,2018,1282760000.0
81,2019,22830000.0
81,2020,10000.0
81,2021,10000.0
81,2022,30000.0
82,2000,0.0
82,2001,3680000.0
82,2002,4970000.0
82,2003,0.0
82,2004,180000.0
82,2005,0.0
82,2006,0.0
82,2007,0.0
82,2008,0.0
82,2009,40000.0
82,2010,20000.0
82,2011,250000.0
82,2012,110000.0
82,2013,210000.0
82,2014,220000.0
82,2015,0.0
82,2016,450000.0
82,2017,3680000.0
82,2018,4950000.0
82,2019,270000.0
82,2020,10000.0
82,2021,0.0
82,2022,0.0
83,2000,0.0
83,2001,5760000.0
83,2002,0.0
83,2003,0.0
83,2004,0.0
83,2005,30000.0
83,2006,0.0
83,2007,0.0
83,2008,0.0
83,2009,0.0
83,2010,1290000.0
83,2011,0.0
83,2012,90000.0
83,2013,20000.0
83,2014,20000.0
83,2015,1600000.0
83,2016,0.0
83,2017,0.0
83,2018,32790000.0
83,2019,16020000.0
83,2020,1640000.0
83,2021,3020000.0
83,2022,86270000.0
84,2000,910000.0
84,2001,0.0
84,2002,0.0
84,2003,0.0
84,2004,0.0
84,2005,370000.0
84,2006,0.0
84,2007,0.0
84,2008,0.0
84,2009,16230000.0
84,2010,2590000.0
84,2011,34480000.0
84,2012,13580000.0
84,2013,15500000.0
84,2014,930000.0
84,2015,53470000.0
84,2016,9960000.0
84,2017,28070000.0
84,2018,820000.0
84,2019,43250000.0
84,2020,13280000.0
84,2021,12690000.0
84,2022,2980000.0
85,2000,35850000.0
85,2001,0.0
85,2002,0.0
85,2003,220000.0
85,2004,0.0
85,2005,6390000.0
85,2006,0.0
85,2007,30000.0
85,2008,20000.0
85,2009,140000.0
85,2010,140910000.0
85,2011,14370000.0
85,2012,25480000.0
85,2013,385620000.0
85,2014,193360000.0
85,2015,422450000.0
85,2016,81630000.0
85,2017,269590000.0
85,2018,109570000.0
85,2019,1050000.0
85,2020,87900000.0
85,2021,17700000.0
85,2022,403130000.0
86,2000,0.0
86,2001,0.0
86,2002,0.0
86,2003,0.0
86,2004,0.0
86,2005,0.0
86,2006,0.0
86,2007,0.0
86,2008,0.0
86,2009,0.0
86,2010,0.0
86,2011,0.0
86,2012,0.0
86,2013,0.0
86,2014,0.0
86,2015,0.0
86,2016,0.0
86,2017,0.0
86,2018,0.0
86,2019,0.0
86,2020,0.0
86,2021,0.0
86,2022,0.0
89,2000,528600000.0
